FORKS,TIME
1,0.774818793986924
2,0.37366593605838716
3,0.2742375760572031
4,0.20336064300499856
5,0.2075327819911763
6,0.15199077199213207
7,0.19198892288841307
8,0.15792195801623166
9,0.9259084040531889
10,0.15181546099483967
11,0.313293258077465
12,0.43186472600791603
13,0.24949428997933865
14,0.2996206999523565
15,0.23480424005538225
16,0.23789143899921328
17,0.3488566129235551
18,0.29935528605710715
19,0.37756970699410886
20,0.3905462280381471
21,0.2756544449366629
22,0.3185960630653426
23,0.3307704699691385
24,0.38354147505015135
25,0.6765626169508323
26,0.327698738896288
27,0.36975979106500745
28,0.40933188796043396
29,0.521089913090691
30,0.4003567649051547
31,0.38053842599038035
32,0.27430788800120354
33,0.6054444930050522
34,0.5545989109668881
35,0.5519325650529936
36,0.6233781760092825
37,0.609365473035723
38,0.543485229020007
39,0.3367854349780828
40,0.6617412719642743
41,0.7132848360342905
42,0.685913899098523
43,0.5823945869924501
44,0.8470872669713572
45,0.6279087429866195
46,0.7760120750172064
47,0.7428707050858065
48,0.6831290969857946
49,0.7827386029530317
50,0.794941419037059
51,0.89692070602905
52,0.8999773859977722
53,0.8259095590328798
54,0.8589980079559609
55,0.8503312920220196
56,0.8739837639732286
57,0.8452387480065227
58,1.3220005959738046
59,1.3910081119975075
60,0.5378533320035785
61,1.0088216268923134
62,0.7538337700534612
63,0.8419643059605733
64,0.6758383749984205
65,0.40567141491919756
66,0.3951858499785885
67,0.2050123370718211
68,0.5651112879859284
69,0.6757582590216771
70,1.1017061629099771
71,1.1203718240140006
72,1.0511216779705137
73,1.2135317609645426
74,1.1840860840165988
75,1.272225696942769
76,1.1989561090013012
77,1.172127794008702
78,1.2206643410027027
79,1.247155174962245
80,1.2134166590403765
81,1.2966430619126186
82,1.2881431760033593
83,1.299099295050837
84,1.381276852102019
85,1.3179649490630254
86,1.2837882780004293
87,1.3636440690606833
88,1.3462821589782834
89,1.3434456230606884
90,1.4638963110046461
