FORKS,TIME
1,0.012495980015955865
2,0.024800821905955672
3,0.016805247985757887
4,0.024615352973341942
5,0.024884630925953388
6,0.025528582045808434
7,0.05533331399783492
8,0.025831500999629498
9,0.057738322066143155
10,0.026255987002514303
11,0.026735758990980685
12,0.06361534702591598
13,0.06308328395243734
14,0.02750976791139692
15,0.06431010295636952
16,0.06876948999706656
17,0.06619346793740988
18,0.06861844996456057
19,0.02934357605408877
20,0.029050447046756744
21,0.030810908996500075
22,0.028524788096547127
23,0.0306088300421834
24,0.07582925900351256
25,0.030161504982970655
26,0.029478518990799785
27,0.22790019598323852
28,0.2254630660172552
29,0.22645000705961138
30,0.3053965960862115
31,0.31397494208067656
32,0.22684414603281766
33,0.22998355701565742
34,0.3082086539361626
35,0.3121098419651389
36,0.24459200794808567
37,0.24579226109199226
38,0.23193132400047034
39,0.23313785600475967
40,0.32442711701150984
41,0.2330075530335307
42,0.32137473300099373
43,0.313892918988131
44,0.2334226839011535
45,0.3217857690760866
46,0.3260411759838462
47,0.3449635310098529
48,0.23198886099271476
49,0.3290626750094816
50,0.33211673505138606
51,0.23554509598761797
52,0.23808517400175333
53,0.3386141509981826
54,0.23479647608473897
55,0.12293170497287065
56,0.23610405600629747
57,0.23410633101593703
58,0.4092064509168267
59,0.23656008602119982
60,0.23678317700978369
61,0.23505097802262753
62,0.23577971197664738
63,0.3452305169776082
64,0.21405757206957787
65,0.2372147209243849
66,0.2377212910214439
67,0.23856161604635417
68,0.2385766189545393
69,0.35213925899006426
70,0.3540824969531968
71,0.49232435203157365
72,0.3655995948938653
73,0.23867356905248016
74,0.24074740998912603
75,0.3579835760174319
76,0.3587197989691049
77,0.17658909293822944
78,0.36702900694217533
79,0.24309619097039104
80,0.39555344299878925
81,0.6640598049852997
82,0.36661726399324834
83,0.24235637194942683
84,0.36950364196673036
85,0.47040002699941397
86,0.44770490494556725
87,0.15079728804994375
88,0.5252752079395577
89,0.2430449880193919
90,0.3790197930065915
