FORKS,TIME
1,0.05339570494834334
2,0.03992197394836694
3,0.07669145602267236
4,0.07146818900946528
5,0.05960616294760257
6,0.06102181295864284
7,0.03261747397482395
8,0.0643975290004164
9,0.19169151701498777
10,0.1592280869372189
11,0.1759271309711039
12,0.06821199809201062
13,0.0332862320356071
14,0.03263104404322803
15,0.03390514000784606
16,0.17536768410354853
17,0.18807306000962853
18,0.03445703105535358
19,0.153470162069425
20,0.03407484700437635
21,0.03410440601874143
22,0.23510556598193944
23,0.7889627709519118
24,0.43084303103387356
25,0.27514145302120596
26,0.6749034150270745
27,0.7264209729619324
28,0.7798591899918392
29,0.49996000807732344
30,0.14051380206365138
31,0.1432893460150808
32,0.13999138004146516
33,0.02602098591160029
34,0.16861454502213746
35,0.1638317609904334
36,0.23735860991291702
37,0.06256080197636038
38,0.06873408099636436
39,0.19648752501234412
40,0.1700043180026114
41,0.03954835399053991
42,0.11023571691475809
43,0.2121529809664935
44,0.09183825098443776
45,0.20840029092505574
46,0.03914971207268536
47,0.06592841108795255
48,0.03946289699524641
49,0.05721147998701781
50,0.15605577209498733
51,0.20000657404307276
52,0.041403293958865106
53,0.04744289501104504
54,0.1672714160522446
55,0.07245501899160445
56,0.041046464000828564
57,0.040806752047501504
58,0.09051638294477016
59,0.043862244929187
60,0.04117296205367893
61,0.30879283300600946
62,0.09609282400924712
63,0.04205944400746375
64,0.043021741905249655
65,0.1855810369597748
66,0.04254811198916286
67,0.22219295299146324
68,0.19684920308645815
69,0.15602079092059284
70,0.20134491904173046
71,0.044536071945913136
72,0.19518823095131665
73,0.04551629303023219
74,0.24449906102381647
75,0.26071968500036746
76,0.25538701098412275
77,0.106355209951289
78,0.10329805198125541
79,0.18122448597569019
80,0.19212175498250872
81,0.37260161398444325
82,0.10128866496961564
83,0.48422772402409464
84,0.17163205100223422
85,0.1257351600797847
86,0.047607679036445916
87,0.12255157309118658
88,0.048438842059113085
89,0.23907575896009803
90,0.16260030097328126
