FORKS,TIME
1,0.02234764990862459
2,0.02507137809880078
3,0.02544166101142764
4,0.02522325504105538
5,0.026170592987909913
6,0.025530816987156868
7,0.05370073695667088
8,0.027281877934001386
9,0.026056139962747693
10,0.028146408032625914
11,0.026974133914336562
12,0.06232705991715193
13,0.02628059801645577
14,0.026515025063417852
15,0.06446591403800994
16,0.028330514091067016
17,0.07006003707647324
18,0.027895104023627937
19,0.028476151055656374
20,0.07041220902465284
21,0.07253840297926217
22,0.0706440849462524
23,0.029847424943000078
24,0.029917913023382425
25,0.07804047199897468
26,0.031351787969470024
27,0.07889977598097175
28,0.07738948601763695
29,0.03222776600159705
30,0.1836212130729109
31,0.08621454401873052
32,0.032273815013468266
33,0.08742206695023924
34,0.0881953340722248
35,0.09012922504916787
36,0.09209605399519205
37,0.09520376205909997
38,0.023839269997552037
39,0.09365146292839199
40,0.0962983820354566
41,0.02410389797296375
42,0.09652392601128668
43,0.035056071006692946
44,0.034326285938732326
45,0.02880483295302838
46,0.03551243699621409
47,0.03431286499835551
48,0.034711758024059236
49,0.036124869948253036
50,0.10548261401709169
51,0.03694088791962713
52,0.03604096604976803
53,0.03861056501045823
54,0.20633286295924336
55,0.03743687691166997
56,0.03714114101603627
57,0.03778863698244095
58,0.03916551708243787
59,0.13589447597041726
60,0.03756686591077596
61,0.03922151296865195
62,0.040544250048696995
63,0.04012250795494765
64,0.11927801091223955
65,0.12731539004016668
66,0.03976380091626197
67,0.13070181699004024
68,0.04058187105692923
69,0.0400660129962489
70,0.13338298595044762
71,0.04154776700306684
72,0.040262507973238826
73,0.25831406901124865
74,0.1791110628983006
75,0.14000502100680023
76,0.14370817504823208
77,0.1433652020059526
78,0.14465162996202707
79,0.043371460982598364
80,0.1505603468976915
81,0.04377562098670751
82,0.33690153004135936
83,0.04476755007635802
84,0.04473053803667426
85,0.15099154296331108
86,0.15354554099030793
87,0.05110266199335456
88,0.1610417120391503
89,0.3472383660264313
90,0.1589570459909737
