FORKS,TIME
1,0.027200404030736536
2,0.030929355008993298
3,0.03225345502141863
4,0.03270082303788513
5,0.0354103620047681
6,0.03588039701571688
7,0.03642077196855098
8,0.038342919026035815
9,0.038837956031784415
10,0.03886829101247713
11,0.03980769601184875
12,0.04248589900089428
13,0.04448405100265518
14,0.039322991971857846
15,0.0445320550352335
16,0.0439270079950802
17,0.04771963105304167
18,0.04848968901205808
19,0.05084886902477592
20,0.05143391201272607
21,0.05204829195281491
22,0.054004441015422344
23,0.05304303398588672
24,0.055834580038208514
25,0.05637895502150059
26,0.05890881305094808
27,0.05169759801356122
28,0.05276267899898812
29,0.054569815983995795
30,0.05530520499451086
31,0.056316948030143976
32,0.05784539703745395
33,0.05720968300011009
34,0.05815842101583257
35,0.05965186801040545
36,0.0613069930113852
37,0.05947118700714782
38,0.0617680280120112
39,0.06344482197891921
40,0.06425188295543194
41,0.06549397797789425
42,0.06636837695259601
43,0.06650805403478444
44,0.06724877696251497
45,0.06978163600433618
46,0.06956828496186063
47,0.06956928601721302
48,0.07178745302371681
49,0.0709127209847793
50,0.07198180101113394
51,0.07260651502292603
52,0.07552640401991084
53,0.07605610997416079
54,0.07526538398815319
55,0.07723119895672426
56,0.07865764002781361
57,0.07961737900041044
58,0.07819827098865062
59,0.08207289897836745
60,0.08246359403710812
61,0.08252459898358211
62,0.08448241400765255
63,0.0841020520310849
64,0.08450774900848046
65,0.08662557596107945
66,0.0862848840188235
67,0.08824369899230078
68,0.0885993919800967
69,0.08887941198190674
70,0.09000582998851314
71,0.08931344497250393
72,0.11101742403116077
73,0.09415114502189681
74,0.09406680398387834
75,0.09131126204738393
76,0.09589494299143553
77,0.0982814560411498
78,0.09802110400050879
79,0.10025660501560196
80,0.0979134279768914
81,0.10380154097219929
82,0.10238176601706073
83,0.10521898104343563
84,0.1068617720156908
85,0.10576702101388946
86,0.10611271404195577
87,0.10530031903181225
88,0.10704911802895367
89,0.10679376497864723
90,0.10699644597480074
