FORKS,TIME
1,0.38059674901887774
2,0.21144563803682104
3,0.15227850200608373
4,0.12384701997507364
5,0.14660340500995517
6,0.1322183180018328
7,0.1303251750068739
8,0.13137725403066725
9,0.13707668299321085
10,0.13691800500964746
11,0.13427980500273407
12,0.13743737596087158
13,0.14104031398892403
14,0.1402195849805139
15,0.1410749820061028
16,0.14273277501342818
17,0.14474425901426002
18,0.14725544798420742
19,0.1460143540170975
20,0.14659873099299148
21,0.14977163699222729
22,0.15170278097502887
23,0.15108706802129745
24,0.15371726598823443
25,0.15595510101411492
26,0.1547553430427797
27,0.15590442897519097
28,0.1565928139607422
29,0.15886298497207463
30,0.1606721219723113
31,0.1626349359867163
32,0.16344399598892778
33,0.16424872196512297
34,0.1660788599983789
35,0.1682123530190438
36,0.17155093903420493
37,0.17127158300718293
38,0.1738324420293793
39,0.1733214040286839
40,0.17478217999450862
41,0.1758922630106099
42,0.1825177619466558
43,0.18135134095791727
44,0.18549098499352112
45,0.1869237589999102
46,0.18560232501477003
47,0.1887682300293818
48,0.19259651697939262
49,0.19339657801901922
50,0.19137109100120142
51,0.19399662100477144
52,0.19872864504577592
53,0.19595676800236106
54,0.19248150498606265
55,0.2012938359985128
56,0.20114782400196418
57,0.20459941599983722
58,0.20264593500178307
59,0.20908775395946577
60,0.2116109430207871
61,0.21270202402956784
62,0.2106462029623799
63,0.2129523759940639
64,0.2128213649848476
65,0.21400878700660542
66,0.21017716400092468
67,0.21335540298605338
68,0.21310905000427738
69,0.22166002698941156
70,0.22576466802274808
71,0.2278588250046596
72,0.225269629037939
73,0.22258442599559203
74,0.22924359398894012
75,0.2278468210133724
76,0.23150376201374456
77,0.22052493499359116
78,0.23073170299176127
79,0.2382305990322493
80,0.2384896189905703
81,0.23732586397090927
82,0.24313830002211034
83,0.24541080294875428
84,0.24622719798935577
85,0.24992714199470356
86,0.2522729839547537
87,0.24599084298824891
88,0.24625852901954204
89,0.25250699900789186
90,0.25478550302796066
