FORKS,TIME
1,0.020282696932554245
2,0.01995784603059292
3,0.020008315914310515
4,0.02071572805289179
5,0.020841769059188664
6,0.02106183802243322
7,0.021668498986400664
8,0.021756654954515398
9,0.027810471947304904
10,0.03292394708842039
11,0.01949165400583297
12,0.016783228027634323
13,0.022059505921788514
14,0.01843430590815842
15,0.018386782030574977
16,0.019474070984870195
17,0.019178936956450343
18,0.01800923701375723
19,0.019844996044412255
20,0.017024299944750965
21,0.01619594101794064
22,0.016461767023429275
23,0.02313011698424816
24,0.01646077004261315
25,0.016661172034218907
26,0.017133836052380502
27,0.01746995304711163
28,0.01705880300141871
29,0.018082231050357223
30,0.0178271020995453
31,0.019318855018354952
32,0.017954709008336067
33,0.01842652598861605
34,0.01913104602135718
35,0.019550621043890715
36,0.018393995007500052
37,0.019342091982252896
38,0.02023421204648912
39,0.01958053489215672
40,0.020249082939699292
41,0.019782729912549257
42,0.0211386390728876
43,0.021465084981173277
44,0.021138824988156557
45,0.021312080905772746
46,0.025530655053444207
47,0.02279452094808221
48,0.021922633051872253
49,0.022519894992001355
50,0.022510244976729155
51,0.022509593050926924
52,0.023941994993947446
53,0.022622811025939882
54,0.024276586016640067
55,0.033770804991945624
56,0.023942927015013993
57,0.024659584974870086
58,0.02446887199766934
59,0.025015685940161347
60,0.025431430898606777
61,0.025141691090539098
62,0.025668132002465427
63,0.026024673017673194
64,0.026563488063402474
65,0.02638654108159244
66,0.026794469100423157
67,0.028126700082793832
68,0.026458223001100123
69,0.02799302793573588
70,0.02804374194238335
71,0.02863123407587409
72,0.02897681901231408
73,0.028027712949551642
74,0.029505501966923475
75,0.02929924102500081
76,0.028751319041475654
77,0.030075247981585562
78,0.030944083933718503
79,0.031627957010641694
80,0.034044125000946224
81,0.030680926982313395
82,0.1781486440449953
83,0.3341269289376214
84,0.2378794919932261
85,0.13985093403607607
86,0.06268848397303373
87,0.2273627839749679
88,0.4635894229868427
89,0.11066573497373611
90,0.06073232495691627
FORKS,TIME
1,0.014020257047377527
2,0.012590857921168208
3,0.011917292955331504
4,0.01732339896261692
5,0.01931411598343402
6,0.01679973106365651
7,0.016550738946534693
8,0.014769906061701477
9,0.016459872014820576
10,0.016163724940270185
11,0.01928726793266833
12,0.017698611016385257
13,0.018300476018339396
14,0.02048132591880858
15,0.014525152975693345
16,0.019802371971309185
17,0.014459828962571919
18,0.015379711985588074
19,0.01685406093019992
20,0.015220729052089155
21,0.01796308101620525
22,0.016101667075417936
23,0.016235565999522805
24,0.017233714926987886
25,0.016298398026265204
26,0.017237331019714475
27,0.016856797970831394
28,0.01820246095303446
29,0.017968269996345043
30,0.01837500196415931
31,0.017786963959224522
32,0.017531745019368827
33,0.018317570094950497
34,0.019217324093915522
35,0.019344283966347575
36,0.01963664498180151
37,0.01886978407856077
38,0.019182533957064152
39,0.019728382001630962
40,0.020114092039875686
41,0.020456140977330506
42,0.0208891510264948
43,0.02082103502471
44,0.02195808500982821
45,0.02152898209169507
46,0.022056333953514695
47,0.021329216076992452
48,0.022283270955085754
49,0.022066516103222966
50,0.022364042000845075
51,0.022189145907759666
52,0.022677970002405345
53,0.02411109406966716
54,0.024071661988273263
55,0.02446808200329542
56,0.024606551975011826
57,0.023639963008463383
58,0.024767883005551994
59,0.024088154081255198
60,0.024923618067987263
61,0.025400050915777683
62,0.02577415108680725
63,0.025628583040088415
64,0.025574268074706197
65,0.025484555051662028
66,0.026459253975190222
67,0.02660976303741336
68,0.02717022004071623
69,0.026185590075328946
70,0.02856539108324796
71,0.029079001978971064
72,0.028549436014145613
73,0.028625257895328104
74,0.02805367298424244
75,0.028392761014401913
76,0.030203788075596094
77,0.028868546010926366
78,0.029320235014893115
79,0.02877809200435877
80,0.030640569981187582
81,0.030445814016275108
82,0.17020690510980785
83,0.18054002698045224
84,0.12641072098631412
85,0.056563011021353304
86,0.03222565201576799
87,0.03194805094972253
88,0.144781504990533
89,0.25899186893366277
90,0.2966402000747621
