FORKS,TIME
1,0.08839407202322036
2,0.025535798049531877
3,0.021637391997501254
4,0.018488307017832994
5,0.01799382595345378
6,0.018887772923335433
7,0.019496669992804527
8,0.01873889099806547
9,0.01860527298413217
10,0.01909912994597107
11,0.018467719084583223
12,0.01900329999625683
13,0.01867891801521182
14,0.12851820199284703
15,0.0201591900549829
16,0.1415728440042585
17,0.0716910680057481
18,0.13304576801601797
19,0.1751990169286728
20,0.12319590197876096
21,0.14925881195813417
22,0.023173857014626265
23,0.1746907290071249
24,0.062382207019254565
25,0.024993808940052986
26,0.022695093997754157
27,0.20623813709244132
28,0.06269845005590469
29,0.20810564095154405
30,0.07458933698944747
31,0.1337989679304883
32,0.024053229950368404
33,0.1805832820245996
34,0.23060744802933186
35,0.147574869915843
36,0.16469163307920098
37,0.02806333894841373
38,0.18404584808740765
39,0.16585791402030736
40,0.02439882908947766
41,0.22746303700841963
42,0.24501655192580074
43,0.07887478999327868
44,0.027419403078965843
45,0.16314554295968264
46,0.2142654899507761
47,0.027912707068026066
48,0.12620459194295108
49,0.2294811209430918
50,0.08010759600438178
51,0.033091200049966574
52,0.15573310502804816
53,0.08003759395796806
54,0.03318697400391102
55,0.02717868611216545
56,0.17835107003338635
57,0.212029644055292
58,0.07807614002376795
59,0.11973123694770038
60,0.08717452106066048
61,0.11672122206073254
62,0.21027457702439278
63,0.03244302608072758
64,0.11401180899702013
65,0.12850870995316654
66,0.24645952496211976
67,0.07408091810066253
68,0.03260777797549963
69,0.030370238004252315
70,0.03215057007037103
71,0.21009957697242498
72,0.11196740495506674
73,0.2953371190233156
74,0.2620941980276257
75,0.22154761396814138
76,0.23029795091133565
77,0.03380598104558885
78,0.16905162308830768
79,0.2147856990341097
80,0.03475879202596843
81,0.040576736093498766
82,0.14294676296412945
83,0.0337542180204764
84,0.033190813031978905
85,0.11855206592008471
86,0.03411942103412002
87,0.03424649499356747
88,0.4059359629172832
89,0.10580882302019745
90,0.2039976370288059
