FORKS,TIME
1,17.98727963899728
2,9.037335382890888
3,6.11861838796176
4,4.583280221908353
5,3.9137253939406946
6,3.1630343219731003
7,3.539361745934002
8,3.642599927028641
9,15.927407828043215
10,8.312391081941314
11,3.239679479971528
12,5.5430041529471055
13,3.754904357949272
14,2.089338204008527
15,3.1293601960642263
16,0.5984145539114252
17,2.9788603339111432
18,7.026487553026527
19,0.6538344719447196
20,5.034968502004631
21,3.815639953012578
22,3.0516976760700345
23,3.596275061951019
24,2.9028850499307737
25,3.216982538928278
26,2.9549191989935935
27,7.782929657958448
28,6.623625113978051
29,4.532109215040691
30,3.742204188951291
31,3.3064535149605945
32,3.1748338009929284
33,3.18764148990158
34,3.1600646959850565
35,3.1353047989541665
36,5.592164830071852
37,4.901799437939189
38,5.363718695007265
39,3.273687477922067
40,4.839152107015252
41,3.593893609009683
42,3.9727033869130537
43,3.574991300003603
44,3.4239602129673585
45,3.38829281704966
46,5.386271580005996
47,3.702187489019707
48,3.381590283010155
49,3.8272988699609414
50,3.5270791300572455
51,3.4557250149082392
52,3.433555342024192
53,5.0846457509323955
54,1.0161017460050061
55,4.019806807977147
56,4.958608500077389
57,3.5919415269745514
58,0.5626375239808112
59,4.182298711966723
60,0.3938755120616406
61,3.92001047602389
62,4.700979302986525
63,4.265388968982734
64,3.04128887609113
65,3.5183234760770574
66,3.5105552909662947
67,4.598858985002153
68,4.711621362017468
69,0.5465567070059478
70,0.790018821018748
71,4.344516960904002
72,3.5784798579989
73,3.6344494469230995
74,3.694295290973969
75,3.688579558976926
76,0.5642242049798369
77,4.631426348001696
78,3.6654437149409205
79,3.714939001016319
80,3.798171328031458
81,3.7416932380292565
82,0.9169280070345849
83,3.888979504001327
84,3.6447680129203945
85,3.6078109740046784
86,3.636346112936735
87,4.270729392999783
88,3.6700272399466485
89,3.6798632569843903
90,1.0529803250683472
