FORKS,TIME
1,0.0023127029999159276
2,0.0018023540001195215
3,0.0016312249999828055
4,0.002262730999973428
5,0.0021971480000502197
6,0.0034789840001394623
7,0.0027687820002029184
8,0.002789059999940946
9,0.0024487269997734984
10,0.0030003740002939594
11,0.0027600159996836737
12,0.0027788810002675746
13,0.003120677000424621
14,0.0035437439996712783
15,0.0038488520003738813
16,0.0033794579999266716
17,0.003960029000154464
18,0.003940381999655074
19,0.005742334999922605
20,0.004091794000032678
21,0.0033274620000156574
22,0.0035256910000498465
23,0.0043846990001839
24,0.004656024000269099
25,0.004925234999973327
26,0.003712106999955722
27,0.0035172550001334457
28,0.003934090999791806
29,0.004181781000170304
30,0.0038100100000519888
31,0.004157735999797296
32,0.004186178999589174
33,0.004214231999867479
34,0.004142147000038676
35,0.004460870000002615
36,0.005505775000074209
37,0.004266158000064024
38,0.004725512999812054
39,0.005437488000097801
40,0.006103546999838727
41,0.004665090999878885
42,0.005799271000341832
43,0.006139695000001666
44,0.004872516999967047
45,0.006365504999848781
46,0.005020531999889499
47,0.005033486000229459
48,0.0053623889998561935
49,0.005695256999842968
50,0.005419785000412958
51,0.005420426000000589
52,0.005022977000407991
53,0.005514480999863736
54,0.005220495000230585
55,0.004840827999942121
56,0.006660873999862815
57,0.0056703619998188515
58,0.0066802509995795845
59,0.006983554999806074
60,0.007372679000127391
61,0.0075195630001871905
62,0.005337581999810936
63,0.0059589980000964715
64,0.006422480999844993
65,0.007034299000224564
66,0.006142769999769371
67,0.009890313999676437
68,0.007569825999780733
69,0.0061596929999723216
70,0.007340038000165805
71,0.008077370000137307
72,0.0058154610001110996
73,0.005872406999969826
74,0.0066618760001802
75,0.0072222190001411946
76,0.006858903000193095
77,0.00829923300034352
78,0.006964378999782639
79,0.007229202999951667
80,0.007311795999612514
81,0.007632642999851669
82,0.0076237860002947855
83,0.008110101000056602
84,0.006012568999722134
85,0.00701784900002167
86,0.007868802999837499
87,0.00912315599998692
88,0.007439331999648857
89,0.00792861299987635
90,0.007616613000209327
91,0.006710386999657203
92,0.006998602999829018
93,0.008412252999733028
94,0.008721399000023666
95,0.008917123000173888
96,0.007781469999827095
