FORKS,TIME
1,0.026410382939502597
2,0.05162589903920889
3,0.05199459497816861
4,0.05090566608123481
5,0.02583226701244712
6,0.026116463937796652
7,0.026664047967642546
8,0.0580258920090273
9,0.02624586410820484
10,0.026391509920358658
11,0.027187963016331196
12,0.027343702968209982
13,0.027239214978180826
14,0.02737428597174585
15,0.06430595100391656
16,0.027713725925423205
17,0.028280277037993073
18,0.02773677697405219
19,0.02823188598267734
20,0.028498484985902905
21,0.028223564964719117
22,0.028351692017167807
23,0.07675004296470433
24,0.030949237057939172
25,0.07433175900951028
26,0.07665696192998439
27,0.07946597202681005
28,0.0811740179779008
29,0.03127848799340427
30,0.08447850402444601
31,0.08119305106811225
32,0.08394809998571873
33,0.08863282098900527
34,0.08675468596629798
35,0.03377221489790827
36,0.03400562098249793
37,0.03200002294033766
38,0.03395328891929239
39,0.03259605297353119
40,0.09039832302369177
41,0.09431812702678144
42,0.03270592598710209
43,0.07292976998724043
44,0.10200500406790525
45,0.10131602396722883
46,0.21557386696804315
47,0.035191155038774014
48,0.10915993596427143
49,0.34722094191238284
50,0.106394361006096
51,0.03544110094662756
52,0.035804785089567304
53,0.22690979402977973
54,0.11453154298942536
55,0.03692626906558871
56,0.038355145952664316
57,0.036926376982592046
58,0.03809140296652913
59,0.12487877300009131
60,0.2063793099950999
61,0.038275160011835396
62,0.03852719801943749
63,0.03967644309159368
64,0.12690442299935967
65,0.1749880419811234
66,0.03880250395741314
67,0.13278553390409797
68,0.040715626906603575
69,0.04043366899713874
70,0.04067725909408182
71,0.20085295208264142
72,0.14133502100594342
73,0.04283237596973777
74,0.04208807903341949
75,0.24457229697145522
76,0.04331932298373431
77,0.0423479889286682
78,0.23771871195640415
79,0.1385636649793014
80,0.14613107405602932
81,0.14509177498985082
82,0.2632151690777391
83,0.26115126290824264
84,0.15960448305122554
85,0.045305878040380776
86,0.24144476000219584
87,0.15528533898759633
88,0.15796133899129927
89,0.046793423942290246
90,0.1788516800152138
