FORKS,TIME
1,0.012222799006849527
2,0.04748841910623014
3,0.048907049000263214
4,0.05037875601556152
5,0.013311216025613248
6,0.05186511995270848
7,0.025393679039552808
8,0.05669961799867451
9,0.05864792189095169
10,0.026283609913662076
11,0.01655012893024832
12,0.05927261908072978
13,0.02816107007674873
14,0.027535170898772776
15,0.02734996296931058
16,0.06582088000141084
17,0.06683637097012252
18,0.0671464839251712
19,0.07055097701959312
20,0.07150915206875652
21,0.02861871605273336
22,0.07331631297711283
23,0.028864591964520514
24,0.07855701306834817
25,0.030399782001040876
26,0.0811932620126754
27,0.30968410102650523
28,0.3136828219285235
29,0.2270256970077753
30,0.22657159296795726
31,0.3052377139683813
32,0.2286860590102151
33,0.2280826549977064
34,0.23058270395267755
35,0.3121743840165436
36,0.31193122698459774
37,0.3150652250042185
38,0.31513117894064635
39,0.16274405096191913
40,0.23104765103198588
41,0.2310145900119096
42,0.2326691709458828
43,0.3250599820166826
44,0.23021648393478245
45,0.2264006589539349
46,0.13492224703077227
47,0.23238173907157034
48,0.2352072630310431
49,0.32348756201099604
50,0.23481999803334475
51,0.23311701999045908
52,0.34279635606799275
53,0.23320311005227268
54,0.23467706888914108
55,0.32924586499575526
56,0.23480635206215084
57,0.3380742199951783
58,0.32856403198093176
59,0.2479278650134802
60,0.34295628301333636
61,0.33951330895069987
62,0.4897471710573882
63,0.3469574990449473
64,0.25940601294860244
65,0.23766086099203676
66,0.3526642939541489
67,0.3472769199870527
68,0.2353038169676438
69,0.23915053601376712
70,0.3433830499416217
71,0.24083256197627634
72,0.2390447030775249
73,0.23734463995788246
74,0.23924748599529266
75,0.533174513024278
76,0.36186349601484835
77,0.2373620440484956
78,0.359068617108278
79,0.24064598907716572
80,0.13299660000484437
81,0.23799114802386612
82,0.24069053295534104
83,0.36600978299975395
84,0.3124155339319259
85,0.37647113599814475
86,0.46257062803488225
87,0.2442778799450025
88,0.37400920793879777
89,0.6008254740154371
90,0.36735769209917635
