FORKS,TIME
1,37.54969058500137
6,6.531290449001972
12,6.553874619999988
18,6.674614655999903
24,6.599842002000514
30,6.550104379999539
36,6.606781721999141
42,6.917009246000816
48,6.8003866619983455
54,6.733100000998093
60,6.538149717001943
66,6.673077650997584
72,6.520829347999097
78,6.918209863000811
84,6.731291238000267
90,6.621298066998861
96,6.6692732789997535
102,6.637084539997886
108,6.703774187000818
114,6.568638371001725
120,6.628433788999246
